Date,BAC Returns,MS Returns,C Returns,WFC Returns,GS Returns,JPM Returns
2006-03-07,0.009059037487122223,-0.0043442078501134684,0.006748784746802627,0.011924544760658629,-0.0048596656147184,0.001185207009461564
2006-03-08,0.001945560761659637,-0.009902103621910352,0.0060446486238723285,-0.0011077156489619489,-0.012482604478556092,0.003053144103051242
2006-03-09,-0.003522243422112936,-0.007042617127396955,-0.004157422915528897,-0.007879112154371981,-0.006192082674979615,-0.0131989104814485
2006-03-10,0.008785865399915993,0.008007737346215071,0.010865863771182704,0.005366944147247477,-0.0006789274664832368,0.0019257407344841493
2006-03-13,-0.00022756011595226333,-0.0056434223694120655,-0.003222148218818055,0.0018342273749782922,-0.005813503495841976,-0.001723091448610714
2006-03-14,0.006986133778900783,0.021072836688109664,0.007223606746848743,0.008821852977753286,0.06171878378962847,0.007799384561339551
2006-03-15,0.003025757466788459,-0.006305189460527938,-0.003537234451280513,-0.00033814584786862056,-0.002875998044647221,-0.003918111798577484
2006-03-16,0.007743878392428405,0.004941686564645886,0.006567498721201437,0.0005908849572677788,-0.008571171774780062,0.0024126061193381343
2006-03-17,0.002968037690012748,0.005291341787608594,0.0018514167807310855,0.0017330948366611754,0.01818061942672533,0.0019435660913174058
2006-03-20,0.0,0.0016853292844942747,-0.0002497979949888096,0.0009697083612782986,0.012052386194392417,0.0012194917667553984
2006-03-21,-0.007035830288780742,0.0008437731311310426,-0.003745356548254919,-0.00353792709053502,-0.018419137347740144,-0.006049878032049594
2006-03-22,0.009042730986408065,0.025309522307061183,0.009520153550863775,0.007482151193417996,0.016287786197343834,0.02070421254978272
2006-03-23,-0.006159899459112328,-0.005992092604172217,0.0021852105356554574,-0.006295805063850746,-0.0008578598401334236,-0.0002572635731271644
2006-03-24,0.004246549201704752,-0.001599928671910722,0.0007892100816528913,0.0003379606853330941,0.003297973070565341,0.001359229066387746
2006-03-27,-0.0016899167456306818,0.010584884972787423,-0.0035360071175096763,-0.0006329276324230637,0.018419137347740255,0.0002273288855942912
2006-03-28,-0.01619939750321686,-0.0009646799496305647,-0.00086748088117794,-0.013556652944549552,-0.005387321731482042,-0.012974564714717807
2006-03-29,-0.0019760398716347494,0.013403080128551625,0.00061944184228091,0.0021429996789836814,0.01765495459928923,0.0027531661410622466
2006-03-30,-0.007793154431112725,0.011489849703358646,-0.007327215480518623,-0.0012813187193738695,-0.0005431156215569555,-0.0034644568690095356
2006-03-31,-0.0015604525572925354,-0.012461947793571237,-0.0011501332876687753,-0.003935574472511694,0.0009859023723761684,0.002491325445249215
2006-04-03,0.0030735993988477706,0.006665194142590591,0.003858662415655578,0.007127689201420484,0.0076855664906196886,0.007102286923064138
2006-04-04,0.013411645970003327,0.016205450683204115,0.01691489280352365,0.008827113019883592,0.018093801468437753,0.008157000764098532
2006-04-05,0.005572410535988448,0.0005362337409657858,0.0009850784428242498,0.0035504884598416275,-0.0015496843935440818,0.006286439860490933
2006-04-06,-0.0075452626420160485,0.0029548192485369107,-0.008508912071236496,-0.0026971892897685867,0.007858873410054423,-0.005862425374715818
2006-04-07,-0.00997651827485202,-0.011207528432601088,-0.0039298089648135415,-0.008614123225182513,-0.006107363391877785,-0.013952069688193958
2006-04-10,-0.0012781411878399762,0.006664434826275212,0.005710054970688994,0.0003409978720005924,0.008820528324704258,0.004314029409905995
2006-04-11,-0.002603773781220675,-0.02286110642624184,-0.009625760127469407,-0.00034088163208945144,-0.02019899304723083,-0.0063786662427470775
2006-04-12,0.0034816308115199757,0.005603459802165034,0.002741671885262198,0.0003409978720005924,0.0018734324340856645,0.007009579425234502
2006-04-13,0.0001819240285256818,-0.0016124431293483843,0.009443949398709739,0.0039999654803410944,-0.0004426771280938713,0.006825080017608842
2006-04-17,-0.005487909449494066,0.010024431525142097,0.006201854520488048,-0.003137369509066179,0.015935798660690503,-0.004487430264018655
2006-04-18,0.010571310623043617,0.032081048879129215,0.002691901052015888,0.009234788681994566,0.022164599774520788,0.014275901696728654
2006-04-19,0.00198045400486091,-0.00752125952061844,-0.005149987785604937,-0.004891260236403738,0.009161832072294818,0.00044930504230977775
2006-04-20,0.005093588890092926,-0.0027289216546719786,0.00144825858180897,0.004662024675246679,0.008998506320813116,-0.0004491032579513332
2006-04-21,0.012707948243992684,0.0008026115383621413,-0.006002331877161149,0.0,-0.01578567302137479,-0.002337688553465611
2006-04-24,0.004230993484929169,0.004211503783553061,-0.00021898967727962404,0.0009229507075956267,-0.003455764743862555,0.004235974453614677
2006-04-25,0.0004442884946951331,-0.014339855270439683,-0.01116588450925493,0.0,-0.015218335627986468,-0.010762996350590304
2006-04-26,0.013085550635226983,0.0007201982440430132,0.006105556361821529,0.007756736450257762,0.0038054367654534182,0.010426761363822923
2006-04-27,0.027930191954690153,0.008591179186098863,0.008325846819602578,0.023993391650604545,0.003284549212378529,0.0301512112177853
2006-04-28,0.017917933683049947,-0.010222068871629242,0.03741545257187329,0.022326655055868283,-0.02233753507638847,0.032680357385192815
2006-05-01,-0.01477470186379759,-0.01780005881181168,-0.009851144179430227,-0.009901831454399712,-0.024184301844385248,-0.013300245712259962
2006-05-02,0.0056269222498990246,0.015490924192014033,0.0028464551249631764,-0.0014100106670372758,0.015554967629481942,0.016034813851204754
2006-05-03,-0.0032121509158353767,-0.011103344317798136,0.005104203719855871,-0.008201887580115641,0.0020304801894095448,-0.0008078357014604798
2006-05-04,0.013041853963050798,0.0058760735134302244,-0.009516629862243997,0.012425205298559838,-0.0069737566525968075,0.005067546953370083
2006-05-05,0.01060893729806378,0.02717703074804967,0.020050658933225662,0.010373317138187232,0.04014969506560706,0.020963291473531598
2006-05-08,-0.007145127305686616,-0.001961660360498718,-0.004109805953820378,-0.007043560346288169,-0.0052192066805846205,-0.011860057858291695
2006-05-09,0.0015388992957579006,0.005350960025181095,0.004126766161962836,-0.0014057040708540525,0.013343454414205258,-0.0016247931397623816
2006-05-10,-0.00035039620814480976,-0.008281731951112148,-0.0013603385731559836,-0.00505708031929164,-0.009929057180206535,-0.002221150658509252
2006-05-11,-0.009606116083376137,-0.014522273332101543,-0.016274225749025262,-0.007184595442259578,-0.02929221000786253,-0.01679387929550291
2006-05-12,-0.00976863753213375,-0.015040020502647078,-0.009922655549775672,-0.004592370486914854,-0.019928934398043774,-0.01832184889697186
2006-05-15,0.007066096742254002,-0.019240081817327614,0.010648636915274734,0.007394105404275875,-0.01909447437566758,0.005013315641732463
2006-05-16,0.0018152780708653449,-0.00021862755935497802,0.0006004085707103091,0.0038485866609712094,-0.002964835304591129,-0.0049883076808106
2006-05-17,-0.02171992924387156,-0.03336150723840037,-0.01432798249615208,-0.02148091471872282,-0.029066847371148397,-0.024165307980935524
2006-05-18,-0.00908492558092866,-0.00214275910100703,-0.0020366598778005507,-0.011799977420312469,-0.008120602024813461,-0.0117821740901205
2006-05-19,0.003106280217093804,0.0013245876584091487,0.0013861680759790218,0.005763103443898743,0.01605960264900652,0.00018821819031455966
2006-05-22,-0.00019692598536846795,-0.012828959920629934,0.0008716560722483724,0.008759197788744233,-0.021712563141600083,-0.002517755693340007
2006-05-23,-0.0006746043470124974,-0.006751672456268731,-0.006393175334812873,0.003953706599937323,-0.0167312096606288,-0.011023468375429002
2006-05-24,0.005203380226169507,0.005500321716930712,0.002631991772847009,0.0014705699081518642,0.0014906916470449616,-0.0005163692336027648
2006-05-25,0.008879858432066623,0.011389439352654573,0.008508545798626033,0.0016799611742306375,0.023612591126672466,0.016585003076781346
2006-05-26,0.00961311873671411,0.013314930376614464,0.010148246650906412,0.001921468266786075,0.03798106317233163,0.008778716145133592
2006-05-30,-0.013797517698071582,-0.024081976912521785,-0.011094560959139632,-0.014763624941102615,-0.02005078364416435,-0.01816192349530399
2006-05-31,-0.006204739317991037,0.008755998142510713,0.005694564279551395,0.002068178576522639,0.007334784586392917,0.004751929041345804
2006-06-01,0.006243478474361908,0.015961065332699143,0.010773115011275758,0.01925339205499288,0.017376930210055264,0.022053442191032335
2006-06-02,0.011545743787940932,0.0002466929302338272,0.006193692328212208,0.007093392917286279,0.0035032099548228945,0.005314832200881581
2006-06-05,-0.01051425539099804,-0.03202442161000418,-0.010380589478656832,-0.011676516050621366,-0.02392348276624645,-0.019222185288950033
2006-06-06,-0.004358626203924243,0.004180662874257779,0.0028640873644065756,0.004687822390954333,-0.00801081054837638,-0.013763140991501333
2006-06-07,0.00654207666863349,0.00403898134819114,0.0038248765111297267,0.008588468205006139,0.005122641586387422,-0.0029913369050463823
2006-06-08,0.0037022171951204275,-0.0026818224014687475,0.0,0.014913034448213569,-0.0014364434633707956,0.002258440428709818
2006-06-09,-0.004856686547414557,0.003526771401090034,-0.003597409478097502,-0.0018618163141654875,0.0009508793602288623,-0.005888845583202018
2006-06-12,-0.007844178236484534,-0.016657219416675195,-0.008915521067531573,0.001109525436674641,-0.03277823336932961,-0.011781566592537596
2006-06-13,-0.027645912391200844,-0.05071858091732073,-0.02263874530247878,-0.030867642984206745,-0.039496658943621754,-0.02584105964680672
2006-06-14,-0.009123060339931266,0.006229678331097777,-0.008514787456166517,-0.007768993635640431,-0.005567257186306462,-0.013685925297229895
2006-06-15,0.02724667218648502,0.03127100163212693,0.018389305180555926,0.0056040656619436024,0.0409115677347911,0.01568360750731257
2006-06-16,-0.010254947671246573,-0.005950180207737632,-0.006610729091676371,-0.003932544609673183,-0.0009878669672483964,-0.01067576754498345
2006-06-19,-0.005928561584624736,-0.00819334364413804,-0.011105363510734212,-0.002964179701831049,-0.001834009465855324,-0.005393758157972828
2006-06-20,-0.0012653792734909075,0.008708883708883564,0.003932043373773952,0.0002885182289162902,0.010380769328467432,0.013574880568825609
2006-06-21,0.0049316409947075535,0.043377090220496184,0.007516128463875393,0.00231166029880181,0.031702268518130516,0.017736399695829963
2006-06-22,0.0048346062370185905,0.00887716545929007,-0.00413226237617581,-0.0034157022208318732,-0.010023393332900032,-0.0034396876682821764
2006-06-23,-0.0027743341598015503,-0.005259614040882488,-0.008915960673438472,-0.013257670868277005,-0.0028224946257732197,-0.004711278022816678
2006-06-26,0.001060187575503857,0.01170385317820144,0.011697046249022236,0.0048136461567169775,0.013469481791103632,0.015303542888942312
2006-06-27,-0.003317401460658176,-0.005895318334566246,-0.011071412487052124,-0.010708120359779305,-0.018462138003263795,-0.01592511020577303
2006-06-28,0.007370303754986374,0.0015466980916436501,0.0017583674254211257,0.017014668111576592,-0.004458340570899222,0.010541759495734215
2006-06-29,0.019936760943399134,0.0401013310477214,0.021240162849667232,0.017552249825903976,0.03892553880921912,0.034175539065440574
2006-06-30,-0.01030285100962558,0.0105250326088282,-0.01278569980067168,-0.004679293199976953,-0.011524035731708349,-0.015933264223111143
2006-07-03,0.014775234128542758,0.012830472734642218,0.01520586791186096,0.005231481673245719,0.013163217423666218,0.02069890165049637
2006-07-05,0.0011977214080529652,-0.005631252977608248,0.0007945555670707538,-0.008418285356386446,-0.009694240152041456,-0.010679875503905145
2006-07-06,0.0038903693905736336,0.0034304659876005505,0.005360224863159013,0.009270994793116882,-0.0023706809660121175,0.0008993246889155149
2006-07-07,-0.005255866224883277,0.001313062826475253,-0.003911672233748886,0.008897617694771709,-0.013869916990648434,-0.0008985166307261538
2006-07-10,0.006932033445174346,0.003929254347691424,0.005227017005655421,0.0033831901565084532,0.0021720421294209036,0.0039177853720751
2006-07-11,0.00024180931401107664,-0.0043128630665977274,0.0053002581549028704,0.00746347574268702,-0.0010468634988141101,0.0068505422124351956
2006-07-12,-0.011753926638285006,-0.02035778175313052,-0.015478284597730263,-0.01095684681811393,-0.02294869905519803,-0.01440052283183324
2006-07-13,-0.01220439984637478,-0.0184872721960484,-0.01969348640040791,-0.001567442904667593,-0.018552191655703543,-0.020345659559801166
2006-07-14,0.006906918805937634,-0.012705830989129807,-0.006056016257084074,-0.003188866766693499,-0.017417289220917898,-0.012082952180862194
2006-07-17,-0.0019282465991289355,0.008331658291457433,-0.02478818294491736,0.011496138560665337,0.0055437285484642995,-0.003964983329432847
2006-07-18,0.0045958260535285955,0.012394223006309213,0.0032371814905098883,-0.004326424030102527,0.010585622564226682,-0.00046992801247691673
2006-07-19,0.031192048431566866,0.030524994462083788,0.014994068309195585,0.03782013951954122,0.03251017546259871,0.057300254834357744
2006-07-20,-0.006001655629139235,-0.007898407421206954,-0.0029540019693347075,-0.00023543815039794858,-0.012248447204968982,-0.0014564530213344584
2006-07-21,0.009799909539296658,-0.013156469299565487,-0.003916991586291774,0.005267206731976781,-0.021446956930016525,0.004059491885856525
2006-07-24,0.00860990245428428,0.027429742388758838,0.011444376057458738,-0.004122970725346065,0.03408360679615807,0.02425204644720047
2006-07-25,0.004800406025531556,0.011575063395731888,-0.0002495181498993748,-0.0025914454855531233,0.010804451036116935,0.009645585905019072
2006-07-26,0.0035123657724400736,-0.007942934801743462,0.0016451934120955691,0.0023308923819518323,-0.00754948973318581,0.00042887910271027785
2006-07-27,0.00059655026168981,0.009539695496326717,-0.004553717852557204,-0.011341087520882254,0.0063101904620315175,0.001248807885507297
2006-07-28,0.012487482242250714,0.01791242761087153,0.021503701017077326,0.03334655507516571,0.023096242551585044,0.017374631176914068
2006-07-31,-0.0025071765052260275,0.003973936868279848,-0.00044257413116699507,-0.0007945738665807722,0.006674582036389154,0.003086222092104851
2006-08-01,0.0,-0.008345258407177036,0.004212569667497279,0.002846605969805349,-0.009682509323897803,-0.002416993746218621
2006-08-02,0.008400551581646543,0.004423970380442954,0.004339378238342073,-0.0020455773009872003,-0.008835671004031598,-0.0004175225370741664
2006-08-03,0.0001554978790545558,0.023647917482098713,-0.0052184869364209074,0.003562147575782104,0.014556997994657817,0.0037135391735696466
2006-08-04,0.006715092152464797,-0.0015654485707408128,0.0006582260807124207,0.004681673009619525,0.00580967318587744,-0.011877025701154564
2006-08-07,-0.0030546660307509965,-0.008154898007456612,-0.005586258104060771,-0.00848977229897696,-0.0024186490572042363,0.003320042914628951
2006-08-08,-0.001902201770072831,-0.012812155762744637,0.0016436983212226863,-0.012693951366730793,-0.007584578820601928,-0.0060788597235711395
2006-08-09,-0.01006322324424258,-0.024153100008282635,-0.009916048789761711,-0.023944806773148586,-0.00937035400008035,-0.01435912612171042
2006-08-10,-0.0002974262256151272,0.008579592876037934,0.002940938674859561,-0.004012335840877235,0.01065150199969156,-0.0066367460553271584
2006-08-11,-0.0023547482425875232,0.002019706160804935,-0.006829472284081928,0.0018522296764797996,-0.003531810373890276,-0.002846231105149921
2006-08-14,-0.005243069923781429,-0.005127738545989802,0.0016385749977805286,-0.004332513416815731,-0.004736511414348055,-0.0008651475013340404
2006-08-15,0.02001380422632426,0.018658650114550257,0.014477412754405616,0.009260187610037551,0.014827524806966919,0.026204433769968727
2006-08-16,0.002797808231662202,0.010706524741717516,0.002468747503794111,0.007569857265473434,0.01547222177914609,0.009558798621611242
2006-08-17,-0.0029444975837397136,0.009206052034008927,0.0008540900454934164,0.0005048094935735659,-0.003377157846786938,-0.00017997077762621494
2006-08-18,0.006644684821817126,-0.006355210211667295,0.000582176444245297,-0.0014781878599388065,0.001465767242466276,0.00548552042273287
2006-08-21,-0.0005998691606132756,0.0008244659709051305,-0.0022875670729584074,0.00027238920865024774,-0.005327269007412427,-0.005455593652334834
2006-08-22,0.0008244657959946,0.009640347851346265,-0.0013906403425261171,-0.009231084958343794,0.0019382144693644854,-0.002486484507523423
2006-08-23,-0.00022405185329354982,0.003086114507660165,0.0033242158643960185,0.0008285400168894785,-0.009593367548361598,0.003786430631550708
2006-08-24,0.00037803075404685416,-0.004374043458093668,0.0028704468345488454,0.00848152452517792,-0.008362897118029289,0.0035314371029420144
2006-08-25,-0.00720023533138725,-0.01146028623707851,-0.0016741818831198518,-0.008725920839203871,-0.0085861752930394,-0.003519009940671891
2006-08-28,0.0009413148322043874,-0.0012499288519550733,0.009897964507449508,0.006246715398213087,-0.003892375808884352,0.011014793034628712
2006-08-29,0.002058470583681249,-0.018608266693413977,0.0028905929036560085,-0.007569013337764829,-0.016118790602256516,-0.0012145504957654651
2006-08-30,-0.011271062229443407,-0.002322810228727046,0.005234677407485622,-0.0046446170284019095,-0.0002316768438994643,-0.0051296442139122655
2006-08-31,-0.004424219441284349,0.00447716367141382,-0.003511469009272905,0.0016982892939683136,0.010775469668128812,-0.0015164979815412982
2006-09-01,0.0036289764070362995,0.01587257437951406,0.0004065030695878935,0.002011300067576549,0.0031359512658435396,0.0015188012405569218
2006-09-05,0.0017619240394524116,0.008864115505015091,0.0010794880142561691,0.0002793407558161487,0.014398236950577514,0.0015225639734672836
2006-09-06,-0.0019402183147424479,-0.019659903792441424,-0.005863539445629007,0.006060001595787234,-0.0037898599119722265,0.0017261794802685415
2006-09-07,-0.002643366392667601,-0.0022400317433951544,-0.011823302260373425,-0.010682887948639697,-0.014094404238821467,-0.014734913643248193
2006-09-08,0.00283259980992967,0.011137443497762911,0.0035319330052794307,0.009058660841333,0.008364533068988989,0.0012979242417270331
2006-09-11,-0.009239750478433617,-0.00033613675964161427,0.00405524056133455,0.0017239667123478686,0.007872672321341367,0.002951018607045608
2006-09-12,0.010145449058005518,0.02538114027563343,0.0014500379183679524,0.008529655522466095,0.048511523300524884,0.013596463086366528
2006-09-13,0.0038358557129887227,0.020003524653613436,0.006304821856715659,0.00395549089765268,0.01619884524605797,0.00838003141004573
2006-09-14,0.0006090106096059422,0.008540410027163103,-0.0001691342288459019,0.0044842873703667685,0.010152975532993436,0.002233043665420098
2006-09-15,-0.009237140765147367,0.009062264850599577,-0.002039760622323139,0.006503405710364563,0.0012507489514679282,0.009699702924227616
2006-09-18,0.006397184315120263,-0.0014334160001032714,0.008129042718622914,-0.0024830621075425663,0.003007023869186831,-0.007922722438851504
2006-09-19,0.004800664566184665,0.014021155480948178,0.00219559029943861,0.005405657299967226,0.0012454414605225228,0.004651051995307354
2006-09-20,0.00890228723465003,0.006997474372307355,0.004043582181005645,0.00906527616840469,0.01963413180788942,0.008998221695317055
2006-09-21,-0.004801216942115993,-0.009802578472264623,-0.002985963790648305,-0.005473747066952028,0.003075417117143431,-0.008630109624129023
2006-09-22,0.0036643450807702926,0.0020880514924992433,-0.004993939747242604,-0.002544098346143553,0.0022794637070053803,0.00023407546118781042
2006-09-25,0.010236757597115398,0.010836942461400545,0.011734607939108077,0.009974687061075072,0.006910031534739014,0.0018899391842452928
2006-09-26,0.009693339614599505,0.009483104608330795,0.002880926529134964,0.002491012107388668,-7.21620470929274e-05,-0.00020105554159333128
2006-09-27,-0.004494646638124156,-0.011866897579577596,-0.005088489187862755,-0.0076373988635366485,0.0019196489784725213,-0.0012509352441395505
2006-09-28,0.005260362266441554,0.007006368085003212,-0.0008052639597222466,-0.0016667370741468845,0.006072043390260129,0.006603024955288861
2006-09-29,0.0008702891713381344,0.000165259174498944,-0.0052807868420797766,0.0016695197245677473,-0.004846931469973281,-0.003985833377456727
2006-10-02,0.0009804421749846082,0.0018050012967565365,-0.0035497574291872835,-0.003713674540783307,0.00873387578327911,-0.001946255009613318
2006-10-03,0.014734332168444109,0.0070879934193357474,0.012142447290351743,0.012327404769063577,0.020689950289916048,0.018751849440729274
2006-10-04,0.008106431859674856,0.013423194450778775,0.018773158869847206,0.0037925519762394,0.013772237516944452,-0.00542295883837729
2006-10-05,-0.006022269399072799,0.00014114788002017598,-0.0008335109279912212,-0.003292668123330955,-0.006155012578833108,-0.0016617505329867832
2006-10-06,-0.00513468747275736,-0.001926703455385148,0.0011588831115891818,-0.004692709364105596,0.0008946404793608309,-0.01163991446315682
2006-10-09,0.004992507952085834,0.007981949931963772,0.000558649960823443,0.002072538860103723,0.010116337885685445,0.005351297275218769
2006-10-10,0.0021601567693994017,0.0,-0.005074725030341898,-0.003503054678943851,0.007922843168862936,0.008761444931845608
2006-10-11,-0.010764452294052984,-0.002931662976674687,-0.008660335094569316,-0.001776831495870046,0.0006805684107367149,0.00246610204117359
2006-10-12,0.004036894932993196,0.020963279088308306,-0.003919442738716694,0.0021943032511748672,0.014125792322968511,0.013016352684640964
2006-10-13,0.0024088945145090968,0.0028040182940225478,0.0039348652176216525,0.0007579034400395646,0.012882847236659334,-0.0021496600203468885
2006-10-16,-0.012487411003165416,0.003104872598652886,-0.004531106079214031,-0.003549503719711633,0.007653905743077782,-0.008939731692846564
2006-10-17,-0.0006061611636524189,-0.013244704401466745,-0.001978279884435774,0.007765328174361041,-0.01164991129509163,0.005480805556362878
2006-10-18,0.0024991643626688376,0.006869187649144237,0.0027861878479715774,0.009061476346461372,-0.0005252065923400107,-0.01621117007133044
2006-10-19,-0.010258788199964619,-0.0017065801253357549,-0.006339384600568154,-0.001826973527757625,-0.01590416262022898,-0.0071888761909238985
2006-10-20,0.006748707148498401,0.0028865285990526957,0.000758407296217456,-0.003097169436723668,0.0018520145727862758,0.005379653192874478
2006-10-23,0.0007623116658059814,0.012532834069189036,0.014151857052927319,0.001084911386258769,0.023809041903643857,0.0056393079780314714
2006-10-24,-0.004260379138313897,0.010349252783949048,-0.002993804686474255,-0.006017385241491091,0.016915980230642447,-0.0052623260769036895
2006-10-25,0.010634252433402436,-0.008787726839052379,0.008040975932147365,-0.001543951142523925,0.00419266833854981,0.002774541303298683
2006-10-26,0.003327018159974049,0.0018739087729242598,-0.0007910321187545311,0.0010538011293999006,0.02523166670968746,0.01060680302447925
2006-10-27,-0.008851401289111327,-0.015189172090903202,-0.009307334607594253,-0.003119934397467383,-0.024245628611352377,-0.010097725543935843
2006-10-30,0.004086852813555808,0.0018793017456359973,-0.004674590433407455,0.000566253582127807,0.005631458760692043,0.003372869226527797
2006-10-31,-0.000934365248664526,-0.0018757765954057204,0.000776328256660852,-0.0012465824140106552,0.0002501683825650858,-0.00020169187327911953
2006-11-01,-0.00541071113463909,-0.034840897755610944,-0.001365952372348489,-0.00827370218500778,-0.02526710018341094,-0.010741527963348929
2006-11-02,-0.0005034297538073496,0.005213048744692861,-0.007036919098348027,-0.0033934555337645778,0.01270444885982358,-0.0006383676702239605
2006-11-03,-0.0022210881334870924,0.0016738363341750606,-0.0030198415494240294,0.0036296867313063697,-0.0012733474094526187,-0.00023362620398814649
2006-11-06,0.014585960207170068,0.02368605811275204,0.01266667966313162,0.009375265355904938,0.015423244800915725,0.016215672586580077
